,blueWins
35906,1
35907,0
35908,1
35909,1
35910,0
35911,0
35912,0
35913,0
35914,1
35915,0
35916,0
35917,0
35918,0
35919,0
35920,0
35921,1
35922,0
35923,1
35924,1
35925,1
35926,1
35927,1
35928,1
35929,0
35930,0
35931,0
35932,1
35933,1
35934,0
35935,1
35936,0
35937,0
35938,0
35939,1
35940,1
35941,1
35942,1
35943,1
35944,0
35945,0
35946,1
35947,0
35948,1
35949,1
35950,0
35951,0
35952,1
35953,0
35954,1
35955,0
35956,1
35957,1
35958,1
35959,1
35960,1
35961,0
35962,0
35963,0
35964,0
35965,0
35966,0
35967,0
35968,0
35969,1
35970,1
35971,0
35972,1
35973,1
35974,1
35975,0
35976,0
35977,1
35978,0
35979,0
35980,1
35981,0
35982,0
35983,1
35984,0
35985,0
35986,1
35987,0
35988,1
35989,0
35990,0
35991,1
35992,1
35993,1
35994,1
35995,1
35996,0
35997,0
35998,1
35999,1
36000,0
36001,0
36002,0
36003,1
36004,0
36005,1
36006,1
36007,1
36008,1
36009,0
36010,0
36011,0
36012,0
36013,1
36014,1
36015,1
36016,1
36017,0
36018,0
36019,1
36020,0
36021,1
36022,0
36023,0
36024,0
36025,1
36026,0
36027,0
36028,1
36029,0
36030,1
36031,1
36032,0
36033,0
36034,0
36035,1
36036,0
36037,0
36038,0
36039,0
36040,1
36041,1
36042,0
36043,1
36044,0
36045,1
36046,1
36047,0
36048,1
36049,1
36050,1
36051,0
36052,0
36053,1
36054,1
36055,1
36056,0
36057,1
36058,1
36059,0
36060,0
36061,1
36062,1
36063,1
36064,0
36065,1
36066,1
36067,1
36068,1
36069,1
36070,0
36071,1
36072,0
36073,1
36074,0
36075,1
36076,1
36077,1
36078,1
36079,1
36080,1
36081,1
36082,0
36083,1
36084,1
36085,1
36086,1
36087,0
36088,1
36089,1
36090,0
36091,0
36092,1
36093,0
36094,0
36095,0
36096,0
36097,1
36098,1
36099,1
36100,0
36101,1
36102,1
36103,1
36104,0
36105,0
36106,1
36107,0
36108,0
36109,1
36110,1
36111,0
36112,1
36113,1
36114,1
36115,0
36116,0
36117,0
36118,1
36119,0
36120,1
36121,1
36122,1
36123,0
36124,0
36125,0
36126,1
36127,0
36128,1
36129,1
36130,0
36131,0
36132,0
36133,0
36134,0
36135,0
36136,1
36137,0
36138,0
36139,1
36140,0
36141,0
36142,1
36143,1
36144,0
36145,0
36146,0
36147,0
36148,1
36149,1
36150,0
36151,0
36152,0
36153,0
36154,0
36155,1
36156,1
36157,1
36158,1
36159,1
36160,1
36161,1
36162,1
36163,1
36164,1
36165,1
36166,0
36167,1
36168,1
36169,0
36170,0
36171,0
36172,1
36173,0
36174,0
36175,1
36176,0
36177,0
36178,0
36179,0
36180,1
36181,1
36182,1
36183,0
36184,0
36185,1
36186,1
36187,1
36188,1
36189,1
36190,1
36191,0
36192,0
36193,0
36194,1
36195,1
36196,1
36197,1
36198,1
36199,1
36200,0
36201,1
36202,1
36203,0
36204,0
36205,1
36206,1
36207,0
36208,1
36209,1
36210,1
36211,1
36212,1
36213,1
36214,1
36215,1
36216,0
36217,0
36218,1
36219,1
36220,1
36221,0
36222,0
36223,1
36224,1
36225,1
36226,1
36227,1
36228,0
36229,0
36230,1
36231,0
36232,0
36233,1
36234,0
36235,0
36236,0
36237,0
36238,0
36239,0
36240,1
36241,1
36242,0
36243,1
36244,1
36245,0
36246,0
36247,0
36248,1
36249,0
36250,0
36251,0
36252,0
36253,1
36254,0
36255,1
36256,0
36257,0
36258,0
36259,1
36260,1
36261,1
36262,1
36263,1
36264,0
36265,1
36266,0
36267,0
36268,0
36269,0
36270,0
36271,1
36272,0
36273,1
36274,1
36275,0
36276,1
36277,0
36278,1
36279,1
36280,0
36281,1
36282,0
36283,0
36284,0
36285,0
36286,1
36287,1
36288,1
36289,1
36290,1
36291,0
36292,0
36293,1
36294,0
36295,0
36296,0
36297,1
36298,1
36299,1
36300,1
36301,0
36302,0
36303,0
36304,1
36305,1
36306,1
36307,1
36308,0
36309,0
36310,1
36311,0
36312,0
36313,1
36314,1
36315,1
36316,0
36317,1
36318,1
36319,1
36320,1
36321,1
36322,0
36323,0
36324,1
36325,0
36326,0
36327,1
36328,0
36329,0
36330,0
36331,1
36332,1
36333,0
36334,1
36335,1
36336,0
36337,1
36338,1
36339,0
36340,1
36341,0
36342,1
36343,0
36344,1
36345,0
36346,0
36347,0
36348,0
36349,1
36350,1
36351,0
36352,0
36353,0
36354,0
36355,0
36356,1
36357,0
36358,0
36359,0
36360,1
36361,1
36362,1
36363,1
36364,1
36365,0
36366,1
36367,0
36368,1
36369,0
36370,1
36371,0
36372,1
36373,0
36374,1
36375,0
36376,1
36377,1
36378,0
36379,1
36380,0
36381,0
36382,0
36383,1
36384,0
36385,1
36386,1
36387,1
36388,0
36389,0
36390,0
36391,1
36392,1
36393,0
36394,0
36395,0
36396,0
36397,0
36398,1
36399,1
36400,0
36401,0
36402,1
36403,0
36404,1
36405,1
36406,0
36407,1
36408,0
36409,1
36410,1
36411,0
36412,0
36413,1
36414,0
36415,1
36416,0
36417,0
36418,1
36419,0
36420,1
36421,1
36422,1
36423,0
36424,0
36425,0
36426,1
36427,0
36428,1
36429,0
36430,1
36431,1
36432,0
36433,1
36434,1
36435,1
36436,1
36437,1
36438,0
36439,1
36440,0
36441,1
36442,1
36443,0
36444,0
36445,0
36446,0
36447,1
36448,1
36449,1
36450,0
36451,1
36452,1
36453,1
36454,0
36455,1
36456,0
36457,0
36458,1
36459,0
36460,0
36461,0
36462,0
36463,1
36464,1
36465,1
36466,0
36467,0
36468,0
36469,1
36470,1
36471,0
36472,0
36473,0
36474,0
36475,1
36476,1
36477,1
36478,1
36479,0
36480,0
36481,1
36482,0
36483,0
36484,1
36485,1
36486,1
36487,1
36488,0
36489,0
36490,0
36491,1
36492,1
36493,0
36494,0
36495,1
36496,0
36497,1
36498,1
36499,0
36500,0
36501,1
36502,1
36503,0
36504,0
36505,0
36506,0
36507,1
36508,0
36509,1
36510,1
36511,0
36512,1
36513,1
36514,0
36515,1
36516,1
36517,1
36518,1
36519,0
36520,0
36521,0
36522,0
36523,0
36524,1
36525,1
36526,1
36527,1
36528,1
36529,0
36530,1
36531,1
36532,1
36533,1
36534,1
36535,0
36536,1
36537,0
36538,0
36539,0
36540,1
36541,0
36542,1
36543,0
36544,1
36545,1
36546,1
36547,1
36548,1
36549,1
36550,0
36551,0
36552,1
36553,0
36554,0
36555,1
36556,1
36557,0
36558,0
36559,0
36560,1
36561,1
36562,1
36563,1
36564,1
36565,0
36566,1
36567,1
36568,1
36569,1
36570,0
36571,0
36572,1
36573,0
36574,1
36575,1
36576,1
36577,1
36578,1
36579,1
36580,1
36581,0
36582,1
36583,0
36584,0
36585,0
36586,0
36587,1
36588,0
36589,1
36590,0
36591,1
36592,0
36593,0
36594,1
36595,1
36596,0
36597,1
36598,1
36599,1
36600,0
36601,0
36602,0
36603,1
36604,0
36605,1
36606,0
36607,1
36608,0
36609,1
36610,1
36611,1
36612,0
36613,1
36614,1
36615,0
36616,0
36617,0
36618,1
36619,0
36620,0
36621,0
36622,1
36623,0
36624,1
36625,0
36626,1
36627,0
36628,0
36629,1
36630,1
36631,1
36632,0
36633,1
36634,0
36635,1
36636,0
36637,1
36638,0
36639,0
36640,1
36641,1
36642,0
36643,1
36644,0
36645,1
36646,1
36647,1
36648,0
36649,0
36650,1
36651,1
36652,0
36653,0
36654,0
36655,0
36656,1
36657,1
36658,0
36659,1
36660,1
36661,0
36662,1
36663,0
36664,1
36665,1
36666,0
36667,1
36668,0
36669,1
36670,1
36671,1
36672,0
36673,0
36674,0
36675,1
36676,1
36677,0
36678,1
36679,0
36680,0
36681,0
36682,1
36683,1
36684,1
36685,1
36686,1
36687,1
36688,0
36689,0
36690,0
36691,0
36692,0
36693,1
36694,1
36695,1
36696,1
36697,0
36698,0
36699,0
36700,1
36701,1
36702,1
36703,0
36704,0
36705,0
36706,0
36707,0
36708,0
36709,0
36710,0
36711,0
36712,1
36713,1
36714,0
36715,0
36716,0
36717,0
36718,0
36719,0
36720,0
36721,1
36722,0
36723,1
36724,1
36725,0
36726,0
36727,1
36728,1
36729,0
36730,0
36731,0
36732,1
36733,0
36734,1
36735,1
36736,0
36737,1
36738,1
36739,0
36740,1
36741,1
36742,1
36743,0
36744,1
36745,1
36746,0
36747,1
36748,0
36749,0
36750,1
36751,0
36752,0
36753,1
36754,1
36755,1
36756,1
36757,0
36758,0
36759,0
36760,0
36761,0
36762,1
36763,0
36764,1
36765,0
36766,0
36767,0
36768,1
36769,1
36770,1
36771,0
36772,0
36773,0
36774,0
36775,0
36776,0
36777,1
36778,0
36779,1
36780,0
36781,0
36782,1
36783,0
36784,0
36785,0
36786,1
36787,1
36788,1
36789,0
36790,1
36791,0
36792,0
36793,0
36794,1
36795,1
36796,1
36797,0
36798,1
36799,0
36800,0
36801,1
36802,0
36803,1
36804,1
36805,0
36806,1
36807,0
36808,1
36809,1
36810,1
36811,1
36812,1
36813,1
36814,1
36815,1
36816,0
36817,1
36818,0
36819,0
36820,0
36821,1
36822,1
36823,1
36824,1
36825,1
36826,0
36827,1
36828,0
36829,1
36830,1
36831,0
36832,1
36833,0
36834,0
36835,0
36836,1
36837,0
36838,1
36839,1
36840,0
36841,0
36842,1
36843,1
36844,0
36845,1
36846,1
36847,0
36848,0
36849,1
36850,1
36851,1
36852,1
36853,0
36854,0
36855,0
36856,0
36857,0
36858,0
36859,0
36860,1
36861,0
36862,0
36863,0
36864,0
36865,1
36866,0
36867,1
36868,0
36869,0
36870,1
36871,0
36872,1
36873,0
36874,0
36875,1
36876,0
36877,0
36878,1
36879,0
36880,1
36881,1
36882,1
36883,0
36884,0
36885,0
36886,1
36887,1
36888,1
36889,0
36890,1
36891,0
36892,1
36893,1
36894,1
36895,1
36896,1
36897,1
36898,0
36899,1
36900,0
36901,0
36902,1
36903,1
36904,1
36905,1
36906,1
36907,0
36908,1
36909,1
36910,1
36911,0
36912,0
36913,1
36914,1
36915,1
36916,1
36917,0
36918,1
36919,0
36920,1
36921,1
36922,1
36923,1
36924,0
36925,1
36926,0
36927,0
36928,0
36929,0
36930,0
36931,0
36932,1
36933,1
36934,0
36935,0
36936,0
36937,1
36938,0
36939,0
36940,1
36941,0
36942,1
36943,0
36944,0
36945,1
36946,0
36947,1
36948,0
36949,1
36950,1
36951,0
36952,1
36953,1
36954,0
36955,1
36956,1
36957,0
36958,0
36959,0
36960,1
36961,1
36962,0
36963,0
36964,0
36965,0
36966,1
36967,1
36968,1
36969,1
36970,1
36971,1
36972,0
36973,1
36974,1
36975,0
36976,0
36977,0
36978,0
36979,1
36980,0
36981,1
36982,1
36983,1
36984,1
36985,0
36986,1
36987,1
36988,0
36989,1
36990,1
36991,1
36992,0
36993,0
36994,0
36995,0
36996,0
36997,1
36998,1
36999,1
37000,0
37001,0
37002,0
37003,0
37004,0
37005,0
37006,0
37007,1
37008,0
37009,1
37010,1
37011,1
37012,0
37013,0
37014,0
37015,1
37016,0
37017,0
37018,1
37019,0
37020,1
37021,0
37022,1
37023,0
37024,0
37025,1
37026,1
37027,0
37028,1
37029,1
37030,0
37031,1
37032,0
37033,0
37034,0
37035,1
37036,1
37037,1
37038,0
37039,0
37040,1
37041,1
37042,1
37043,0
37044,0
37045,1
37046,1
37047,1
37048,0
37049,1
37050,1
37051,0
37052,0
37053,1
37054,0
37055,0
37056,1
37057,0
37058,0
37059,1
37060,0
37061,1
37062,0
37063,1
37064,1
37065,0
37066,1
37067,0
37068,1
37069,1
37070,1
37071,0
37072,1
37073,1
37074,1
37075,0
37076,0
37077,0
37078,1
37079,1
37080,0
37081,1
37082,0
37083,0
37084,1
37085,1
37086,0
37087,0
37088,0
37089,1
37090,1
37091,0
37092,1
37093,1
37094,0
37095,1
37096,1
37097,1
37098,0
37099,0
37100,1
37101,1
37102,0
37103,1
37104,1
37105,0
37106,0
37107,0
37108,1
37109,1
37110,0
37111,0
37112,1
37113,1
37114,0
37115,0
37116,0
37117,0
37118,1
37119,0
37120,1
37121,0
37122,0
37123,0
37124,1
37125,0
37126,0
37127,0
37128,1
37129,0
37130,0
37131,0
37132,1
37133,0
37134,0
37135,0
37136,0
37137,1
37138,0
37139,0
37140,1
37141,1
37142,0
37143,1
37144,1
37145,0
37146,1
37147,0
37148,1
37149,0
37150,1
37151,0
37152,1
37153,0
37154,1
37155,0
37156,0
37157,1
37158,0
37159,1
37160,1
37161,1
37162,1
37163,1
37164,0
37165,1
37166,1
37167,1
37168,1
37169,1
37170,1
37171,1
37172,0
37173,1
37174,1
37175,1
37176,0
37177,1
37178,1
37179,1
37180,1
37181,0
37182,1
37183,0
37184,1
37185,0
37186,0
37187,0
37188,1
37189,1
37190,1
37191,0
37192,0
37193,1
37194,0
37195,1
37196,0
37197,0
37198,0
37199,0
37200,1
37201,1
37202,0
37203,0
37204,1
37205,1
37206,1
37207,0
37208,0
37209,0
37210,0
37211,1
37212,1
37213,1
37214,0
37215,0
37216,0
37217,0
37218,1
37219,1
37220,1
37221,0
37222,1
37223,1
37224,0
37225,0
37226,1
37227,1
37228,0
37229,0
37230,1
37231,0
37232,1
37233,0
37234,0
37235,1
37236,1
37237,0
37238,1
37239,1
37240,0
37241,0
37242,1
37243,1
37244,1
37245,0
37246,1
37247,0
37248,1
37249,1
37250,1
37251,0
37252,1
37253,1
37254,0
37255,0
37256,0
37257,0
37258,1
37259,0
37260,1
37261,1
37262,0
37263,1
37264,1
37265,1
37266,1
37267,1
37268,0
37269,0
37270,1
37271,0
37272,1
37273,0
37274,1
37275,0
37276,0
37277,0
37278,1
37279,0
37280,1
37281,1
37282,0
37283,1
37284,0
37285,0
37286,1
37287,0
37288,1
37289,1
37290,1
37291,0
37292,1
37293,0
37294,1
37295,0
37296,0
37297,0
37298,0
37299,0
37300,0
37301,1
37302,0
37303,0
37304,0
37305,0
37306,0
37307,0
37308,1
37309,1
37310,0
37311,1
37312,1
37313,1
37314,1
37315,1
37316,0
37317,0
37318,0
37319,1
37320,0
37321,0
37322,0
37323,1
37324,0
37325,0
37326,1
37327,0
37328,0
37329,1
37330,0
37331,1
37332,1
37333,0
37334,1
37335,1
37336,1
37337,1
37338,0
37339,1
37340,0
37341,0
37342,1
37343,0
37344,1
37345,1
37346,0
37347,0
37348,0
37349,1
37350,0
37351,1
37352,1
37353,1
37354,0
37355,1
37356,0
37357,1
37358,1
37359,1
37360,0
37361,1
37362,1
37363,0
37364,0
37365,1
37366,1
37367,1
37368,0
37369,1
37370,0
37371,1
37372,1
37373,1
37374,0
37375,1
37376,0
37377,1
37378,1
37379,1
37380,0
37381,0
37382,1
37383,0
37384,1
37385,1
37386,0
37387,0
37388,1
37389,1
37390,0
37391,1
37392,1
37393,1
37394,0
37395,1
37396,0
37397,1
37398,0
37399,0
37400,0
37401,1
37402,0
37403,1
37404,1
37405,0
37406,1
37407,0
37408,1
37409,0
37410,1
37411,0
37412,1
37413,0
37414,1
37415,1
37416,1
37417,0
37418,1
37419,0
37420,0
37421,1
37422,0
37423,0
37424,0
37425,0
37426,0
37427,0
37428,0
37429,1
37430,0
37431,0
37432,1
37433,0
37434,0
37435,1
37436,0
37437,0
37438,1
37439,1
37440,0
37441,0
37442,1
37443,1
37444,1
37445,1
37446,1
37447,1
37448,0
37449,1
37450,0
37451,1
37452,1
37453,0
37454,1
37455,0
37456,0
37457,0
37458,1
37459,0
37460,0
37461,0
37462,1
37463,0
37464,1
37465,1
37466,0
37467,0
37468,1
37469,0
37470,0
37471,1
37472,0
37473,0
37474,0
37475,1
37476,0
37477,0
37478,1
37479,0
37480,0
37481,1
37482,1
37483,1
37484,1
37485,1
37486,0
37487,0
37488,0
37489,1
37490,1
37491,1
37492,0
37493,0
37494,0
37495,0
37496,0
37497,1
37498,0
37499,0
37500,0
37501,0
37502,1
37503,0
37504,1
37505,0
37506,1
37507,0
37508,1
37509,1
37510,0
37511,1
37512,1
37513,1
37514,1
37515,0
37516,0
37517,0
37518,1
37519,0
37520,1
37521,1
37522,1
37523,1
37524,1
37525,0
37526,0
37527,1
37528,0
37529,1
37530,0
37531,0
37532,1
37533,1
37534,1
37535,0
37536,0
37537,1
37538,1
37539,0
37540,0
37541,0
37542,0
37543,1
37544,1
37545,1
37546,1
37547,0
37548,0
37549,1
37550,0
37551,1
37552,1
37553,0
37554,0
37555,0
37556,1
37557,1
37558,1
37559,1
37560,1
37561,1
37562,0
37563,0
37564,0
37565,0
37566,1
37567,1
37568,1
37569,1
37570,1
37571,1
37572,1
37573,0
37574,0
37575,0
37576,1
37577,1
37578,0
37579,0
37580,1
37581,0
37582,0
37583,0
37584,0
37585,1
37586,0
37587,0
37588,1
37589,0
37590,0
37591,1
37592,0
37593,0
37594,0
37595,0
37596,0
37597,0
37598,0
37599,1
37600,1
37601,1
37602,1
37603,1
37604,0
37605,0
37606,1
37607,1
37608,0
37609,0
37610,1
37611,1
37612,1
37613,0
37614,1
37615,0
37616,0
37617,1
37618,1
37619,1
37620,1
37621,1
37622,1
37623,0
37624,1
37625,0
37626,0
37627,1
37628,1
37629,0
37630,0
37631,1
37632,0
37633,0
37634,1
37635,1
37636,1
37637,0
37638,1
37639,0
37640,1
37641,0
37642,0
37643,1
37644,0
37645,1
37646,0
37647,1
37648,0
37649,0
37650,1
37651,1
37652,1
37653,0
37654,0
37655,0
37656,1
37657,0
37658,1
37659,1
37660,0
37661,1
37662,1
37663,0
37664,0
37665,1
37666,1
37667,1
37668,0
37669,1
37670,1
37671,0
37672,0
37673,0
37674,0
37675,1
37676,0
37677,0
37678,0
37679,0
37680,0
37681,0
37682,1
37683,0
37684,1
37685,1
37686,0
37687,1
37688,1
37689,0
37690,0
37691,0
37692,0
37693,0
37694,1
37695,0
37696,0
37697,0
37698,0
37699,0
37700,0
37701,1
37702,0
37703,0
37704,1
37705,1
37706,0
37707,1
37708,1
37709,0
37710,0
37711,0
37712,0
37713,0
37714,0
37715,1
37716,0
37717,1
37718,1
37719,0
37720,1
37721,1
37722,1
37723,0
37724,0
37725,0
37726,1
37727,1
37728,0
37729,0
37730,0
37731,0
37732,0
37733,1
37734,1
37735,0
37736,0
37737,1
37738,0
37739,0
37740,1
37741,1
37742,0
37743,0
37744,1
37745,1
37746,1
37747,0
37748,0
37749,0
37750,0
37751,0
37752,0
37753,1
37754,0
37755,1
37756,1
37757,1
37758,0
37759,0
37760,1
37761,0
37762,1
37763,0
37764,1
37765,1
37766,0
37767,1
37768,1
37769,1
37770,0
37771,1
37772,1
37773,0
37774,1
37775,0
37776,1
37777,0
37778,0
37779,0
37780,1
37781,1
37782,1
37783,1
37784,1
37785,1
37786,0
37787,1
37788,0
37789,1
37790,0
37791,0
37792,0
37793,1
37794,0
37795,1
37796,1
37797,1
37798,1
37799,0
37800,0
37801,1
37802,0
37803,1
37804,0
37805,0
37806,0
37807,1
37808,0
37809,1
37810,0
37811,0
37812,0
37813,1
37814,0
37815,1
37816,1
37817,1
37818,1
37819,0
37820,1
37821,0
37822,0
37823,1
37824,1
37825,1
37826,1
37827,0
37828,1
37829,0
37830,0
37831,0
37832,1
37833,1
37834,0
37835,1
37836,0
37837,0
37838,0
37839,0
37840,1
37841,0
37842,1
37843,0
37844,1
37845,1
37846,1
37847,1
37848,1
37849,1
37850,0
37851,0
37852,1
37853,1
37854,1
37855,0
37856,1
37857,1
37858,0
37859,1
37860,1
37861,1
37862,1
37863,1
37864,0
37865,0
37866,0
37867,1
37868,0
37869,0
37870,1
37871,1
37872,1
37873,0
37874,0
37875,0
37876,0
37877,1
37878,1
37879,0
37880,1
37881,1
37882,1
37883,1
37884,1
37885,1
37886,0
37887,0
37888,0
37889,1
37890,0
37891,1
37892,0
37893,0
37894,0
37895,1
37896,0
37897,1
37898,1
37899,1
37900,0
37901,1
37902,1
37903,1
37904,1
37905,0
37906,1
37907,1
37908,0
37909,0
37910,1
37911,0
37912,0
37913,1
37914,0
37915,0
37916,0
37917,0
37918,1
37919,0
37920,0
37921,1
37922,0
37923,0
37924,1
37925,1
37926,0
37927,1
37928,1
37929,0
37930,0
37931,1
37932,1
37933,0
37934,0
37935,1
37936,0
37937,1
37938,1
37939,1
37940,0
37941,1
37942,1
37943,0
37944,1
37945,0
37946,1
37947,0
37948,1
37949,1
37950,0
37951,1
37952,0
37953,1
37954,1
37955,0
37956,0
37957,0
37958,1
37959,1
37960,1
37961,0
37962,1
37963,1
37964,1
37965,1
37966,0
37967,1
37968,1
37969,1
37970,1
37971,1
37972,1
37973,0
37974,1
37975,1
37976,0
37977,0
37978,0
37979,1
37980,1
37981,0
37982,0
37983,0
37984,1
37985,0
37986,0
37987,0
37988,1
37989,0
37990,0
37991,1
37992,1
37993,1
37994,1
37995,1
37996,1
37997,0
37998,0
37999,1
38000,1
38001,1
38002,0
38003,0
38004,1
38005,0
38006,0
38007,0
38008,1
38009,1
38010,1
38011,1
38012,0
38013,0
38014,0
38015,0
38016,0
38017,0
38018,1
38019,0
38020,0
38021,0
38022,1
38023,1
38024,1
38025,1
38026,0
38027,0
38028,1
38029,0
38030,0
38031,0
38032,0
38033,1
38034,1
38035,1
38036,0
38037,1
38038,0
38039,1
38040,1
38041,0
38042,1
38043,1
38044,1
38045,1
38046,0
38047,0
38048,0
38049,1
38050,0
38051,1
38052,0
38053,0
38054,0
38055,1
38056,0
38057,1
38058,0
38059,1
38060,0
38061,0
38062,0
38063,1
38064,1
38065,1
38066,1
38067,0
38068,0
38069,0
38070,1
38071,0
38072,0
38073,0
38074,0
38075,0
38076,0
38077,1
38078,1
38079,1
38080,0
38081,1
38082,1
38083,0
38084,1
38085,0
38086,1
38087,0
38088,0
38089,1
38090,1
38091,1
38092,0
38093,1
38094,0
38095,1
38096,0
38097,0
38098,0
38099,1
38100,1
38101,1
38102,1
38103,1
38104,1
38105,1
38106,1
38107,0
38108,1
38109,0
38110,1
38111,1
38112,1
38113,0
38114,0
38115,0
38116,0
38117,0
38118,1
38119,1
38120,0
38121,0
38122,1
38123,0
38124,0
38125,1
38126,0
38127,1
38128,0
38129,1
38130,0
38131,0
38132,0
38133,0
38134,1
38135,1
38136,1
38137,0
38138,1
38139,1
38140,0
38141,0
38142,0
38143,0
38144,0
38145,1
38146,0
38147,0
38148,0
38149,1
38150,0
38151,1
38152,1
38153,1
38154,1
38155,1
38156,0
38157,0
38158,1
38159,0
38160,0
38161,1
38162,0
38163,1
38164,0
38165,0
38166,0
38167,0
38168,0
38169,1
38170,1
38171,1
38172,0
38173,1
38174,0
38175,1
38176,1
38177,0
38178,1
38179,1
38180,1
38181,1
38182,1
38183,1
38184,1
38185,1
38186,0
38187,0
38188,0
38189,0
38190,1
38191,1
38192,0
38193,0
38194,1
38195,1
38196,1
38197,0
38198,1
38199,1
38200,1
38201,1
38202,1
38203,0
38204,1
38205,0
38206,0
38207,1
38208,1
38209,1
38210,0
38211,0
38212,1
38213,1
38214,1
38215,1
38216,0
38217,1
38218,1
38219,0
38220,0
38221,0
38222,0
38223,0
38224,1
38225,1
38226,1
38227,1
38228,0
38229,0
38230,1
38231,1
38232,1
38233,1
38234,0
38235,1
38236,0
38237,1
38238,0
38239,1
38240,0
38241,0
38242,0
38243,1
38244,0
38245,0
38246,0
38247,0
38248,0
38249,0
38250,1
38251,0
38252,1
38253,1
38254,1
38255,1
38256,0
38257,1
38258,1
38259,0
38260,0
38261,1
38262,0
38263,0
38264,1
38265,0
38266,1
38267,1
38268,0
38269,1
38270,1
38271,0
38272,0
38273,1
38274,0
38275,0
38276,1
38277,0
38278,1
38279,0
38280,0
38281,0
38282,1
38283,0
38284,0
38285,0
38286,0
38287,0
38288,0
38289,1
38290,1
38291,0
38292,1
38293,1
38294,0
38295,0
38296,0
38297,1
38298,1
38299,0
38300,0
38301,0
38302,0
38303,1
38304,0
38305,1
38306,1
38307,1
38308,0
38309,1
38310,0
38311,1
38312,0
38313,0
38314,1
38315,1
38316,1
38317,1
38318,0
38319,0
38320,0
38321,1
38322,0
38323,1
38324,1
38325,1
38326,0
38327,1
38328,1
38329,0
38330,0
38331,0
38332,1
38333,1
38334,0
38335,1
38336,0
38337,0
38338,0
38339,0
38340,1
38341,1
38342,1
38343,0
38344,1
38345,1
38346,1
38347,0
38348,0
38349,1
38350,1
38351,1
38352,0
38353,1
38354,0
38355,0
38356,1
38357,1
38358,0
38359,0
38360,0
38361,1
38362,1
38363,1
38364,1
38365,0
38366,0
38367,1
38368,0
38369,1
38370,0
38371,1
38372,1
38373,0
38374,0
38375,0
38376,0
38377,0
38378,0
38379,1
38380,0
38381,1
38382,0
38383,0
38384,0
38385,1
38386,1
38387,1
38388,1
38389,1
38390,0
38391,0
38392,0
38393,0
38394,0
38395,0
38396,1
38397,0
38398,1
38399,1
38400,1
38401,1
38402,0
38403,1
38404,1
38405,0
38406,0
38407,1
38408,0
38409,0
38410,0
38411,0
38412,0
38413,0
38414,1
38415,0
38416,0
38417,0
38418,0
38419,1
38420,0
38421,0
38422,0
38423,0
38424,0
38425,1
38426,0
38427,0
38428,0
38429,0
38430,1
38431,0
38432,0
38433,0
38434,1
38435,1
38436,0
38437,0
38438,0
38439,1
38440,1
38441,1
38442,0
38443,0
38444,1
38445,1
38446,0
38447,0
38448,1
38449,1
38450,0
38451,1
38452,1
38453,1
38454,1
38455,0
38456,0
38457,1
38458,1
38459,1
38460,0
38461,1
38462,0
38463,1
38464,0
38465,1
38466,0
38467,1
38468,1
38469,1
38470,1
38471,1
38472,1
38473,1
38474,0
38475,0
38476,0
38477,0
38478,0
38479,1
38480,0
38481,1
38482,0
38483,1
38484,0
38485,1
38486,0
38487,1
38488,1
38489,0
38490,1
38491,0
38492,0
38493,0
38494,1
38495,1
38496,1
38497,1
38498,1
38499,0
38500,0
38501,1
38502,0
38503,1
38504,1
38505,0
38506,1
38507,1
38508,1
38509,0
38510,1
38511,1
38512,0
38513,0
38514,1
38515,0
38516,0
38517,1
38518,1
38519,1
38520,0
38521,0
38522,0
38523,0
38524,1
38525,0
38526,1
38527,1
38528,0
38529,1
38530,0
38531,1
38532,1
38533,1
38534,1
38535,0
38536,1
38537,0
38538,0
38539,0
38540,1
38541,1
38542,1
38543,0
38544,1
38545,1
38546,0
38547,1
38548,0
38549,0
38550,0
38551,1
38552,1
38553,1
38554,1
38555,1
38556,1
38557,0
38558,0
38559,0
38560,0
38561,1
38562,0
38563,1
38564,1
38565,1
38566,1
38567,0
38568,0
38569,0
38570,1
38571,0
38572,0
38573,0
38574,1
38575,0
38576,0
38577,1
38578,1
38579,0
38580,0
38581,0
38582,1
38583,1
38584,0
38585,1
38586,1
38587,0
38588,1
38589,0
38590,0
38591,0
38592,1
38593,1
38594,1
38595,0
38596,1
38597,0
38598,1
38599,0
38600,0
38601,1
38602,1
38603,1
38604,1
38605,1
38606,0
38607,0
38608,1
38609,0
38610,0
38611,1
38612,0
38613,1
38614,0
38615,0
38616,1
38617,0
38618,0
38619,0
38620,0
38621,0
38622,1
38623,0
38624,0
38625,1
38626,1
38627,1
38628,0
38629,1
38630,1
38631,0
38632,1
38633,0
38634,0
38635,0
38636,0
38637,0
38638,1
38639,0
38640,0
38641,0
38642,0
38643,0
38644,1
38645,0
38646,1
38647,0
38648,1
38649,1
38650,0
38651,1
38652,0
38653,0
38654,0
38655,1
38656,1
38657,0
38658,0
38659,1
38660,0
38661,0
38662,1
38663,0
38664,1
38665,0
38666,0
38667,0
38668,0
38669,1
38670,0
38671,1
38672,1
38673,0
38674,1
38675,1
38676,0
38677,0
38678,0
38679,1
38680,0
38681,1
38682,1
38683,0
38684,0
38685,0
38686,1
38687,1
38688,0
38689,0
38690,1
38691,0
38692,1
38693,0
38694,0
38695,1
38696,1
38697,0
38698,1
38699,0
38700,1
38701,1
38702,0
38703,1
